rank,row,col,utility,suitability,basis_match
3651,110,192,0.48109275,0.20168115,1
3652,97,131,0.48107392,0.20165218,1
3653,195,34,0.48103476,0.20159197,1
3654,14,162,0.48094064,0.20144713,1
3655,96,131,0.4808548,0.2013151,1
3656,195,37,0.48084822,0.20130497,1
3657,26,189,0.4808402,0.20129262,1
3658,23,196,0.48081094,0.2012476,1
3659,23,68,0.48081094,0.20124759,1
3660,20,124,0.48081094,0.2012476,1
3661,31,66,0.4806261,0.20096323,1
3662,62,127,0.48057234,0.20088056,1
3663,112,154,0.4805578,0.20085818,1
3664,20,64,0.48048848,0.2007515,1
3665,20,191,0.48048845,0.20075148,1
3666,101,131,0.48048845,0.20075148,1
3667,13,34,0.48048508,0.20074627,1
3668,25,69,0.48040032,0.20061588,1
3669,104,124,0.48040032,0.20061588,1
3670,66,188,0.4803542,0.20054491,1
3671,30,63,0.48017102,0.20026316,1
3672,98,127,0.48017102,0.20026316,1
3673,31,191,0.4800368,0.20005663,1
3674,25,66,0.47989696,0.19984147,1
3675,97,124,0.4798351,0.19974631,1
3676,22,192,0.47970083,0.19953977,1
3677,13,164,0.47965154,0.19946392,1
3678,115,28,0.47965154,0.19946392,1
3679,15,161,0.4796275,0.19942692,1
3680,235,11,0.4795339,0.19928299,1
3681,114,31,0.47949028,0.19921581,1
3682,12,35,0.4793867,0.19905649,1
3683,20,65,0.4793803,0.19904666,1
3684,191,67,0.4793803,0.19904666,1
3685,28,197,0.47936547,0.1990238,1
3686,15,157,0.4793496,0.19899943,1
3687,29,197,0.47929108,0.19890936,1
3688,21,63,0.47929108,0.19890936,1
3689,96,129,0.47921392,0.19879067,1
3690,22,64,0.47913826,0.19867428,1
3691,22,66,0.47913826,0.19867428,1
3692,104,128,0.47913826,0.19867428,1
3693,105,126,0.47913826,0.19867428,1
3694,13,31,0.4791242,0.19865258,1
3695,65,183,0.47909153,0.19860238,1
3696,238,10,0.4790338,0.19851355,1
3697,114,154,0.47903237,0.19851135,1
3698,14,29,0.47903237,0.19851135,1
3699,17,131,0.4789929,0.19845065,1
3700,62,133,0.4789784,0.1984283,1
3701,66,187,0.4789784,0.1984283,1
3702,113,32,0.4789368,0.19836433,1
3703,115,31,0.47891396,0.19832917,1
3704,109,193,0.47891226,0.19832659,1
3705,14,38,0.4788843,0.19828357,1
3706,63,9,0.4788843,0.19828357,1
3707,108,191,0.47885573,0.19823958,1
3708,166,8,0.47884154,0.1982178,1
3709,114,30,0.47884154,0.1982178,1
3710,24,62,0.47878495,0.1981307,1
3711,191,63,0.47878492,0.19813068,1
3712,29,60,0.47869372,0.19799039,1
3713,29,65,0.47868416,0.19797564,1
3714,111,190,0.47867155,0.19795628,1
3715,106,127,0.47867155,0.19795628,1
3716,17,128,0.47867155,0.19795628,1
3717,23,191,0.47867155,0.19795628,1
3718,22,65,0.47867155,0.19795628,1
3719,18,126,0.47867155,0.19795628,1
3720,23,63,0.47867155,0.19795628,1
3721,107,192,0.47867155,0.19795628,1
3722,28,69,0.4786338,0.19789816,1
3723,25,197,0.47858882,0.19782895,1
3724,114,159,0.4785581,0.1977817,1
3725,236,9,0.47849214,0.19768022,1
3726,22,193,0.47848707,0.19767246,1
3727,27,193,0.478298,0.19738159,1
3728,113,159,0.478283,0.19735843,1
3729,113,31,0.478283,0.19735844,1
