split_index,feature,importance
15,coarse_hist_bin_14,0.011914589320865613
15,coarse_hist_bin_15,0.011508364539479198
16,mean_intensity,0.012108468432230905
16,std_intensity,0.02094438197961664
16,median_intensity,0.009068659610948535
16,mad_intensity,0.007855744739658587
16,lsb_mean,0.2144934103007022
16,lsb_h_agreement,0.024696898673325942
16,lsb_v_agreement,0.034440209180357076
16,pair_balance_mean,0.027194728250733505
16,pair_balance_std,0.03151325897912922
16,pair_balance_max,0.026849549326489284
16,pair_mass_std,0.019605239393628193
16,residual_mean,0.006020303504846515
16,residual_std,0.01414267518383388
16,residual_mean_abs,0.014090741630736365
16,residual_skew,0.023223316563308633
16,residual_excess_kurtosis,0.02294644167893892
16,lap_mean,0.004435620969772712
16,lap_std,0.0172926598936208
16,lap_mean_abs,0.02106370027653904
16,lap_skew,0.024057511887705715
16,lap_excess_kurtosis,0.023031454025796108
16,grad_mean,0.014053889266117989
16,grad_std,0.012741112623647554
16,grad_skew,0.02198294487194828
16,grad_excess_kurtosis,0.02784058414752898
16,coarse_hist_bin_00,0.01716091141413458
16,coarse_hist_bin_01,0.0220671652501669
16,coarse_hist_bin_02,0.030963347240543195
16,coarse_hist_bin_03,0.020362543741645162
16,coarse_hist_bin_04,0.02369165503648232
16,coarse_hist_bin_05,0.025980310201003536
16,coarse_hist_bin_06,0.021248385091279465
16,coarse_hist_bin_07,0.02146257430629119
16,coarse_hist_bin_08,0.02339729334154855
16,coarse_hist_bin_09,0.023035410363807077
16,coarse_hist_bin_10,0.017430974145089723
16,coarse_hist_bin_11,0.022352284734910896
16,coarse_hist_bin_12,0.01660246626485532
16,coarse_hist_bin_13,0.019425224247011093
16,coarse_hist_bin_14,0.011357833832584353
16,coarse_hist_bin_15,0.00776811539748498
17,mean_intensity,0.013489480034338436
17,std_intensity,0.01323991252349804
17,median_intensity,0.005478069985048062
17,mad_intensity,0.006710653544663543
17,lsb_mean,0.24311515856933502
17,lsb_h_agreement,0.018985432541256304
17,lsb_v_agreement,0.020323693232664537
17,pair_balance_mean,0.0332238847621774
17,pair_balance_std,0.02516072136952341
17,pair_balance_max,0.01865027416881287
17,pair_mass_std,0.020022582756102494
17,residual_mean,0.00660112906608637
17,residual_std,0.01871760298789486
17,residual_mean_abs,0.01583102306896879
17,residual_skew,0.024292725612882936
17,residual_excess_kurtosis,0.021865417440822495
17,lap_mean,0.0071312023314574185
17,lap_std,0.017052885958015844
17,lap_mean_abs,0.015322245703443413
17,lap_skew,0.027160028698674968
17,lap_excess_kurtosis,0.021968913028962332
17,grad_mean,0.020654437395697205
17,grad_std,0.015674682380046934
17,grad_skew,0.023815270698851147
17,grad_excess_kurtosis,0.02594940795323684
17,coarse_hist_bin_00,0.014534975496058915
17,coarse_hist_bin_01,0.0206874691614144
17,coarse_hist_bin_02,0.02269026681117616
17,coarse_hist_bin_03,0.022983032184087347
17,coarse_hist_bin_04,0.020693987858699945
